001t0000007qEkGAAU,47.9990269,-122.1914014
001t0000007qFqqAAE,47.8369467,-122.3390639
001t0000007qGwmAAE,48.0563616,-122.1492224
001t0000007qHjTAAU,47.7972338,-122.2029132
001t0000007qI21AAE,47.8962246,-122.1853637
001t0000007qIEwAAM,48.015098,-122.0637425
001t0000007qIs9AAE,47.8140773,-122.2718563
001t0000007qJCOAA2,47.8419525,-122.2881807
001t0000007qCYCAA2,48.015098,-122.0637425
001t0000007qEjQAAU,48.0792632,-121.9675856
001t0000007qGAaAAM,48.1987118,-122.1251418
001t0000007qGbQAAU,47.8962246,-122.1853637
001t0000007qHqZAAU,47.8313268,-122.0938937
001t0000007qICsAAM,47.85839,-122.2709005
001t0000007qIyJAAU,47.8140773,-122.2718563
001t0000007qJQVAA2,47.8553772,-121.9709579
001t0000007qJRxAAM,48.0563616,-122.1492224
001t0000007qJZWAA2,47.9990269,-122.1914014
001t0000007qA1tAAE,47.9417388,-122.2334664
001t0000007qBuFAAU,48.0563616,-122.1492224
001t0000007qGDsAAM,47.9128756,-122.0981848
001t0000007qH5iAAE,47.8369467,-122.3390639
001t0000007qHeMAAU,48.1987118,-122.1251418
001t0000007qJ4TAAU,47.837259,-122.2155192
001t0000007qJ8bAAE,47.8034369,-122.2584244
001t0000007qJAIAA2,47.8553772,-121.9709579
001t000000BymQHAAZ,48.0141591,-122.086417
001t000000CTsamAAD,47.9015832,-122.1856771
001t0000007qCxLAAU,47.8419525,-122.2881807
001t0000007qDtTAAU,47.9417388,-122.2334664
001t0000007qEEGAA2,47.8419525,-122.2881807
001t0000007qF8GAAU,47.8962246,-122.1853637
001t0000007qI19AAE,47.8469335,-122.3148572
001t0000007qINZAA2,47.8222248,-122.3067083
001t0000007qIr3AAE,48.2410895,-122.3706837
001t0000007qJ9FAAU,47.7538939,-122.2775707
001t0000007qJLCAA2,47.8770514,-122.1886367
001t00000099XyNAAU,47.7926651,-122.2119797
001t0000007q9tJAAQ,47.862052,-121.9750851
001t0000007qC6QAAU,47.8499232,-121.9862386
001t0000007qDdlAAE,41.6635176,-87.679888
001t0000007qEXGAA2,48.1488542,-122.1801468
001t0000007qGihAAE,47.8222248,-122.3067083
001t0000007qHmuAAE,47.792928,-122.3069505
001t0000007qIKoAAM,47.7905842,-122.2215944
001t0000007qIWZAA2,47.7842135,-122.3571653
001t0000007qIq5AAE,47.8133784,-122.1817972
001t0000007qIqEAAU,48.1490457,-122.1805174
001t0000007q8bxAAA,47.9226887,-122.2340618
001t0000007qCTDAA2,48.0563616,-122.1492224
001t0000007qFxYAAU,47.9683792,-122.1015442
001t0000007qHdmAAE,47.897822,-122.2386029
001t0000007qHjoAAE,48.1468515,-122.1808655
001t0000007qHuvAAE,48.0988549,-122.2605267
001t0000007qHwYAAU,48.0157146,-122.0653235
001t0000007qJQXAA2,48.0147443,-122.0580761
001t0000007qJdgAAE,48.1542749,-122.1846922
001t000000BIzP8AAL,47.824264,-122.2714984
001t0000007q879AAA,47.8209049,-122.3334309
001t0000007qACLAA2,47.9065625,-122.2081756
001t0000007qBD6AAM,47.8129257,-122.2858776
001t0000007qBetAAE,47.8544921,-122.2195959
001t0000007qBg6AAE,47.8118324,-122.2055744
001t0000007qFAVAA2,47.8879358,-122.2897542
001t0000007qGJQAA2,47.8786533,-122.1820375
001t0000007qIDOAA2,47.7845419,-122.2742948
001t0000007qISWAA2,47.837259,-122.2155192
001t0000007qIYHAA2,47.8962246,-122.1853637
001t0000007q9MVAAY,47.9990269,-122.1914014
001t0000007qDyJAAU,47.7881528,-122.3087405
001t0000007qGsfAAE,48.2410895,-122.3706837
001t0000007qHbGAAU,47.8962246,-122.1853637
001t0000007qIGOAA2,47.7881528,-122.3087405
001t0000007qIkyAAE,47.8046207,-122.1868588
001t0000007qIkzAAE,47.8011518,-122.2204556
001t0000007qIl0AAE,47.795915,-122.236934
001t0000007qIx6AAE,47.837259,-122.2155192
001t0000007qJ24AAE,48.2410895,-122.3706837
001t0000007q70rAAA,48.0064148,-122.1122875
001t0000007q8LQAAY,48.0247927,-122.0986344
001t0000007qBkQAAU,47.8806526,-122.2804984
001t0000007qBkVAAU,47.8133565,-122.2781504
001t0000007qDNCAA2,47.87697,-122.2096853
001t0000007qDfKAAU,48.0563616,-122.1492224
001t0000007qGAsAAM,48.015098,-122.0637425
001t0000007qIl1AAE,47.7781648,-122.2558088
001t0000007qIl2AAE,47.78557,-122.239596
001t0000007qIulAAE,48.015098,-122.0637425
001t0000007qBWrAAM,47.7529055,-122.1622825
001t0000007qBkyAAE,47.9445396,-122.3045815
001t0000007qEDWAA2,48.2410895,-122.3706837
001t0000007qERoAAM,48.0563616,-122.1492224
001t0000007qEgjAAE,48.0563616,-122.1492224
001t0000007qGiWAAU,48.0563616,-122.1492224
001t0000007qHJ2AAM,47.7881528,-122.3087405
001t0000007qI1dAAE,47.8962246,-122.1853637
001t0000007qIM3AAM,47.8547876,-121.9829958
001t0000007qJZRAA2,47.8962246,-122.1853637
001t0000007qCT9AAM,47.9088246,-122.268112
001t0000007qCnCAAU,48.0563616,-122.1492224
001t0000007qDqpAAE,47.9445396,-122.3045815
001t0000007qGmxAAE,47.837259,-122.2155192
001t0000007qHn1AAE,47.7972338,-122.2029132
001t0000007qJAKAA2,47.8626013,-121.8165095
001t0000007qJHQAA2,47.7881528,-122.3087405
001t0000007qJaiAAE,47.8338967,-122.2111441
001t0000008cX1aAAE,47.7881528,-122.3087405
001t0000009rzxlAAA,48.052585,-122.1500224
001t0000007q9vDAAQ,48.0988549,-122.2605267
001t0000007qANYAA2,48.1987118,-122.1251418
001t0000007qBOQAA2,48.1044532,-122.1764265
001t0000007qCFJAA2,47.9417388,-122.2334664
001t0000007qCK5AAM,47.8962246,-122.1853637
001t0000007qEvmAAE,47.8419525,-122.2881807
001t0000007qIM6AAM,48.0563616,-122.1492224
001t0000007qINaAAM,48.0578792,-122.1819239
001t0000007qIjFAAU,47.8369467,-122.3390639
001t00000099lROAAY,47.7908646,-122.2311103
001t0000007q8owAAA,48.0563616,-122.1492224
001t0000007qAtyAAE,48.015098,-122.0637425
001t0000007qBR1AAM,47.8553772,-121.9709579
001t0000007qBtxAAE,47.8600971,-122.2042966
001t0000007qC3VAAU,47.7972338,-122.2029132
001t0000007qHeJAAU,47.8962246,-122.1853637
001t0000007qIisAAE,47.7881528,-122.3087405
001t0000007qJM3AAM,48.1987118,-122.1251418
001t0000007qJOeAAM,47.837259,-122.2155192
001t0000007qJbiAAE,47.8474725,-122.2204759
001t0000007qAlfAAE,47.9225141,-122.2084125
001t0000007qBWEAA2,48.0563616,-122.1492224
001t0000007qG8dAAE,47.851932,-121.9808809
001t0000007qHGvAAM,47.9088246,-122.268112
001t0000007qHMtAAM,47.7881528,-122.3087405
001t0000007qHZXAA2,47.837259,-122.2155192
001t0000007qHoGAAU,47.7925713,-122.3052921
001t0000007qIteAAE,47.8080026,-122.3239368
001t0000007qJYFAA2,47.7972338,-122.2029132
001t0000008csCyAAI,47.860115,-121.9909947
001t0000007qBiFAAU,47.9417388,-122.2334664
001t0000007qClFAAU,47.9128756,-122.0981848
001t0000007qD2yAAE,48.015098,-122.0637425
001t0000007qGzaAAE,47.8772888,-122.2886891
001t0000007qHU4AAM,47.9417388,-122.2334664
001t0000007qHd4AAE,47.862011,-122.180545
001t0000007qIOQAA2,47.8825784,-122.2840582
001t0000007qJM6AAM,47.85839,-122.2709005
001t0000008w71YAAQ,47.8444644,-122.1991295
001t0000009UTgqAAG,47.8419525,-122.2881807
001t0000007qAbaAAE,47.9088246,-122.268112
001t0000007qCDrAAM,47.8313268,-122.0938937
001t0000007qCkwAAE,47.8313268,-122.0938937
001t0000007qHCXAA2,48.0563616,-122.1492224
001t0000007qHHPAA2,47.8369467,-122.3390639
001t0000007qHwjAAE,47.85839,-122.2709005
001t0000007qIqXAAU,47.8419525,-122.2881807
001t0000007qJRLAA2,47.8476545,-122.3031314
001t0000008vzrqAAA,47.9128756,-122.0981847
001t0000009USvGAAW,47.7944683,-122.3074354
001t0000007qBFwAAM,47.8040624,-122.3735496
001t0000007qDjbAAE,47.8600971,-122.2042966
001t0000007qFkrAAE,47.9128756,-122.0981848
001t0000007qFxBAAU,47.8553772,-121.9709579
001t0000007qGdsAAE,47.787879,-122.3669636
001t0000007qHARAA2,47.94445,-122.264828
001t0000007qHEPAA2,47.8309003,-122.338057
001t0000007qHc7AAE,47.8313268,-122.0938937
001t0000007qJJvAAM,48.2479602,-121.6013433
001t0000008VysrAAC,47.8962246,-122.1853637
001t0000007qA4RAAU,48.1887456,-122.1210076
001t0000007qDjZAAU,48.0988549,-122.2605267
001t0000007qEtTAAU,48.0563616,-122.1492224
001t0000007qGMvAAM,47.8140773,-122.2718563
001t0000007qH5DAAU,47.7972338,-122.2029132
001t0000007qHapAAE,47.7881528,-122.3087405
001t0000007qHd7AAE,47.8095654,-122.3228687
001t0000007qHwRAAU,48.0563616,-122.1492224
001t0000007qIAuAAM,48.0988549,-122.2605267
001t0000007qIx7AAE,47.8313268,-122.0938937
001t0000007q9ePAAQ,47.8465308,-122.250625
001t0000007qBqiAAE,47.8600971,-122.2042966
001t0000007qETTAA2,47.8962246,-122.1853637
001t0000007qHbfAAE,48.0563616,-122.1492224
001t0000007qHkKAAU,47.8419525,-122.2881807
001t0000007qI6dAAE,48.1987118,-122.1251418
001t0000007qJ6SAAU,47.7881528,-122.3087405
001t0000007qJIDAA2,48.015098,-122.0637425
001t0000007qJKiAAM,47.837259,-122.2155192
001t0000009WfI2AAK,47.9060676,-122.0247815
001t0000007q9xHAAQ,47.7845419,-122.2742948
001t0000007qAIyAAM,47.9417388,-122.2334664
001t0000007qCamAAE,47.7972338,-122.2029132
001t0000007qFVKAA2,47.8140773,-122.2718563
001t0000007qGjUAAU,47.8962246,-122.1853637
001t0000007qIXyAAM,47.9445396,-122.3045815
001t0000007qJT8AAM,47.8773874,-122.1729393
001t0000007qJWqAAM,47.9088246,-122.268112
001t0000007qJa2AAE,47.9088246,-122.268112
001t0000008w089AAA,47.8140773,-122.2718563
001t0000007qC8GAAU,47.8962246,-122.1853637
001t0000007qEKXAA2,48.0563616,-122.1492224
001t0000007qFvWAAU,47.7972338,-122.2029132
001t0000007qHqGAAU,47.8369467,-122.3390639
001t0000007qHqjAAE,47.9417388,-122.2334664
001t0000007qHreAAE,47.9445396,-122.3045815
001t0000007qIExAAM,47.7972338,-122.2029132
001t0000007qIF2AAM,48.015098,-122.0637425
001t0000007qIuQAAU,47.7956698,-122.3388458
001t0000007qJEFAA2,47.8140773,-122.2718563
001t0000007q7xyAAA,47.8140773,-122.2718563
001t0000007qA7YAAU,48.3212942,-121.5532116
001t0000007qAmtAAE,47.8626013,-121.8165095
001t0000007qF7lAAE,47.8567695,-121.6970606
001t0000007qGNPAA2,47.8962246,-122.1853637
001t0000007qGWUAA2,47.892977,-122.202959
001t0000007qHSPAA2,47.8419525,-122.2881807
001t0000007qHhcAAE,48.015098,-122.0637425
001t0000007qIqFAAU,47.8651225,-122.0044323
001t000000BG9GrAAL,48.0141591,-122.086417
001t0000007qCtaAAE,48.1492246,-122.176232
001t0000007qDYlAAM,47.85839,-122.2709005
001t0000007qDxqAAE,47.8220061,-122.3218025
001t0000007qG3lAAE,47.9102346,-122.2245838
001t0000007qHbpAAE,47.8810668,-122.1866353
001t0000007qJFnAAM,47.8094144,-122.3353895
001t0000008cN7UAAU,47.7974368,-122.3107604
001t000000BIEc9AAH,47.9201473,-122.2214264
001t000000BwkCnAAJ,47.837259,-122.2155191
001t000000CTcKNAA1,47.8444644,-122.1991295
001t0000007q9vUAAQ,48.2153651,-122.1583394
001t0000007qAnKAAU,48.0563616,-122.1492224
001t0000007qBQOAA2,47.8962246,-122.1853637
001t0000007qBqqAAE,48.0563616,-122.1492224
001t0000007qD7FAAU,48.015098,-122.0637425
001t0000007qE5yAAE,47.8553772,-121.9709579
001t0000007qImhAAE,48.015098,-122.0637425
001t0000007qIqGAAU,47.8962246,-122.1853637
001t0000008vkbWAAQ,47.8853547,-122.2862131
001t00000099djeAAA,47.8752255,-122.2202343
001t0000007q7ZBAAY,47.9707952,-122.2127022
001t0000007q8n2AAA,47.8171445,-122.3690866
001t0000007qBONAA2,48.0563616,-122.1492224
001t0000007qD1oAAE,48.1330261,-122.1823805
001t0000007qDmHAAU,46.4631774,-119.1430758
001t0000007qEqIAAU,48.0563616,-122.1492224
001t0000007qGf3AAE,47.7893201,-122.3663332
001t0000007qI5YAAU,47.8787462,-122.1643224
001t0000007qIF3AAM,47.8369467,-122.3390639
001t0000007qJ46AAE,48.0563616,-122.1492224
001t0000007qBRPAA2,47.9443457,-122.2172448
001t0000007qCCeAAM,47.8101274,-122.3717229
001t0000007qCTEAA2,48.1987118,-122.1251418
001t0000007qDCzAAM,47.8218484,-122.3177618
001t0000007qDMeAAM,48.0563616,-122.1492224
001t0000007qDfHAAU,47.9128756,-122.0981848
001t0000007qEeXAAU,47.9417388,-122.2334664
001t0000007qI0lAAE,48.0563616,-122.1492224
001t0000007qJ7UAAU,47.8331239,-122.2790412
001t0000007qJEYAA2,48.2410895,-122.3706837
001t0000007qA6AAAU,48.1987118,-122.1251418
001t0000007qDQpAAM,47.9128756,-122.0981848
001t0000007qEmuAAE,47.7845419,-122.2742948
001t0000007qGK4AAM,48.1987118,-122.1251418
001t0000007qGnPAAU,48.0988549,-122.2605267
001t0000007qH2vAAE,47.837259,-122.2155192
001t0000007qHLCAA2,47.780562,-122.1828223
001t0000007qHU5AAM,48.0665999,-122.2824648
001t0000007qIT0AAM,47.837259,-122.2155192
001t0000007qIrkAAE,47.9417388,-122.2334664
001t0000007q9KhAAI,47.8140773,-122.2718563
001t0000007qADdAAM,48.0988549,-122.2605267
001t0000007qHWnAAM,47.9128756,-122.0981848
001t0000007qIiWAAU,47.8460192,-122.2696967
001t0000007qJB2AAM,47.9061099,-122.2169988
001t0000007qJLHAA2,47.7972338,-122.2029132
001t0000007qJX6AAM,47.782727,-122.347971
001t0000007qJcIAAU,47.9554724,-122.2317167
001t000000Byz3oAAB,48.1741945,-122.149404
001t000000CTjyUAAT,47.8675703,-121.8218268
001t0000007qAUdAAM,47.8962246,-122.1853637
001t0000007qAnsAAE,47.7911059,-122.1938583
001t0000007qBrIAAU,48.0563616,-122.1492224
001t0000007qC1LAAU,48.015098,-122.0637425
001t0000007qECrAAM,47.9128756,-122.0981848
001t0000007qEpJAAU,48.0563616,-122.1492224
001t0000007qF1XAAU,48.015098,-122.0637425
001t0000007qI9EAAU,47.8313268,-122.0938937
001t0000008GZBnAAO,48.1987118,-122.1251418
001t000000Ci0PpAAJ,47.8656669,-121.8186996
001t0000007qBgsAAE,47.8444845,-122.1888134
001t0000007qCG6AAM,48.054886,-122.1480113
001t0000007qCn9AAE,47.8962246,-122.1853637
001t0000007qCnwAAE,47.8026652,-122.3450554
001t0000007qCpvAAE,47.8313268,-122.0938937
001t0000007qFNIAA2,47.8877847,-121.9676974
001t0000007qGTEAA2,47.7970056,-122.2877777
001t0000007qJJZAA2,47.7991853,-122.3353031
001t0000007qJbmAAE,48.249429,-122.322291
001t00000099deVAAQ,47.8751961,-122.2203296
001t0000007q9dxAAA,47.9812188,-122.2061675
001t0000007qBi6AAE,47.9025854,-122.3042705
001t0000007qBidAAE,47.8040671,-122.1018177
001t0000007qBieAAE,48.1018158,-122.172235
001t0000007qBj0AAE,47.8705889,-122.2553969
001t0000007qFtRAAU,47.9678296,-122.2183714
001t0000007qGhEAAU,47.8747719,-122.2206613
001t0000007qH6iAAE,47.8587743,-122.0117212
001t0000007qHdiAAE,47.8568031,-122.1559696
001t0000007qJaAAAU,47.8587743,-122.0117212
001t0000007qBgqAAE,47.84328,-122.2050235
001t0000007qBj5AAE,47.867581,-122.144094
001t0000007qDNgAAM,48.0049866,-122.2054588
001t0000007qEglAAE,47.8790899,-122.1775238
001t0000007qGTjAAM,47.8275407,-122.3482074
001t0000007qGWLAA2,47.87944,-122.2562275
001t0000007qGduAAE,47.9300847,-122.30165
001t0000007qHdhAAE,47.8649611,-122.1336579
001t0000007qIOMAA2,47.8719372,-122.2970148
001t0000007qIsfAAE,48.0271408,-122.0971108
001t0000007qBaoAAE,48.076925,-122.143491
001t0000007qCagAAE,47.9417388,-122.2334664
001t0000007qERgAAM,47.9128756,-122.0981848
001t0000007qExBAAU,47.9417388,-122.2334664
001t0000007qFBvAAM,47.8600971,-122.2042966
001t0000007qHVHAA2,47.8140773,-122.2718563
001t0000007qI4LAAU,47.9445396,-122.3045815
001t0000007qJOdAAM,47.8140773,-122.2718563
001t0000007q8g6AAA,47.7547953,-117.4045676
001t0000007q8neAAA,47.6240262,-117.4809978
001t0000007qAT6AAM,47.662411,-117.2824638
001t0000007qAyjAAE,47.6625469,-117.3086825
001t0000007qB3TAAU,47.6381117,-117.1970475
001t0000007qCN7AAM,47.6385721,-117.3591538
001t0000007qISEAA2,47.7167328,-117.4224283
001t0000007qIWlAAM,47.6752726,-117.4138087
001t0000007qIiyAAE,47.6648034,-117.2297294
001t0000007qJKbAAM,47.650659,-117.198631
001t0000007q7FkAAI,47.6761145,-117.2108822
001t0000007q87cAAA,47.6454738,-117.3599427
001t0000007q8XXAAY,47.9543375,-117.476891
001t0000007qCGdAAM,47.7218157,-117.4642017
001t0000007qDORAA2,47.6142111,-117.3965669
001t0000007qEXNAA2,47.675043,-117.360153
001t0000007qEhoAAE,47.6098115,-117.2454313
001t0000007qGMjAAM,47.7872368,-117.4644801
001t0000007qIZiAAM,47.5888029,-117.3272224
001t0000007qJdSAAU,47.7183342,-117.4560067
001t0000007q9HLAAY,47.6098115,-117.2454313
001t0000007qAcgAAE,47.5888029,-117.3272224
001t0000007qAwVAAU,47.7547953,-117.4045676
001t0000007qDeoAAE,47.7000703,-117.4516702
001t0000007qF98AAE,47.7000703,-117.4516702
001t0000007qGeXAAU,47.6858631,-117.4511123
001t0000007qINUAA2,47.6381117,-117.1970475
001t0000007qIaUAAU,47.6098115,-117.2454313
001t0000007qJD1AAM,47.6831751,-117.2833967
001t0000007qJdaAAE,47.7042638,-117.4640491
001t0000007q7EJAAY,47.8268872,-117.3381514
001t0000007qBRAAA2,47.6387091,-117.4186366
001t0000007qEYQAA2,47.6725867,-117.4432905
001t0000007qEbvAAE,47.6939041,-117.3932074
001t0000007qHOKAA2,47.5888029,-117.3272224
001t0000007qHmmAAE,47.5738527,-117.6830155
001t0000007qI3yAAE,47.6662657,-117.4259026
001t0000007qIG2AAM,47.675207,-117.4729129
001t0000007qIhtAAE,47.6743428,-117.1124241
001t0000007qJaEAAU,47.4942875,-117.5674778
001t0000007q8W6AAI,47.7514859,-117.4152907
001t0000007qDZQAA2,47.6246392,-117.6585804
001t0000007qDzQAAU,47.6655119,-117.2399644
001t0000007qFuxAAE,47.6587568,-117.4127226
001t0000007qGRcAAM,47.6452047,-117.3877237
001t0000007qH8gAAE,47.5729426,-117.6821604
001t0000007qIN1AAM,47.9543375,-117.476891
001t0000007qIzDAAU,47.621255,-117.3689149
001t0000007qJ9aAAE,47.6639949,-117.2753164
001t0000007qJbeAAE,47.4873895,-117.5757622
001t0000007q6zZAAQ,47.6766867,-117.4643505
001t0000007q7wlAAA,47.7547953,-117.4045676
001t0000007qBjUAAU,47.6939041,-117.3932074
001t0000007qCASAA2,47.7872368,-117.4644801
001t0000007qE0UAAU,47.7188906,-117.1509129
001t0000007qEWZAA2,47.6752438,-117.4087268
001t0000007qH6KAAU,47.6822825,-117.4418416
001t0000007qHKXAA2,47.657122,-117.2018401
001t0000007qIWfAAM,47.7315095,-117.2676857
001t0000009pmgEAAQ,47.6512302,-117.3775452
001t0000007qATJAA2,47.6290839,-117.3623108
001t0000007qBaWAAU,47.7872368,-117.4644801
001t0000007qBy7AAE,47.5888029,-117.3272224
001t0000007qCu1AAE,47.5510427,-117.7053738
001t0000007qEpgAAE,47.636048,-117.6505921
001t0000007qIjaAAE,47.7315095,-117.2676857
001t0000007qJ8KAAU,47.676325,-117.4319736
001t0000007qJY9AAM,47.6098115,-117.2454313
001t0000007qJctAAE,47.4869973,-117.5857138
001t0000007qJdUAAU,47.692335,-117.4529955
001t0000007qFutAAE,47.6260439,-117.4091598
001t0000007qGR4AAM,47.6761145,-117.2108822
001t0000007qH6LAAU,47.601908,-117.3626714
001t0000007qHJrAAM,47.6251865,-117.384978
001t0000007qHVmAAM,47.6160116,-117.4320677
001t0000007qI9fAAE,47.718961,-117.3880771
001t0000007qIj2AAE,47.7443667,-117.4047089
001t0000007qIr8AAE,47.6098115,-117.2454313
001t0000007qJYcAAM,47.7000703,-117.4516702
001t0000007qJclAAE,47.6769441,-117.414927
001t0000007qFK8AAM,47.6533579,-117.2794117
001t0000007qFWeAAM,47.6538335,-117.2796939
001t0000007qIh0AAE,47.7000703,-117.4516702
001t0000007qJ5vAAE,47.6538335,-117.2796939
001t0000007qJA7AAM,47.6571707,-117.1575103
001t0000007qJKoAAM,47.5729426,-117.6821604
001t0000007qJVRAA2,47.6381117,-117.1970475
001t0000007qJdjAAE,47.6178208,-117.3801649
001t000000BHue4AAD,47.4894122,-117.5800534
001t000000BIiYeAAL,47.6571707,-117.1575102
001t0000007q8c9AAA,47.7872368,-117.4644801
001t0000007qBXKAA2,47.7000703,-117.4516702
001t0000007qHAFAA2,47.7164097,-117.451793
001t0000007qIrWAAU,47.6761145,-117.2108822
001t0000007qJ9AAAU,47.6297499,-117.4021091
001t0000007qJC2AAM,47.5888029,-117.3272224
001t0000007qJPaAAM,47.8266668,-117.3415938
001t0000007qJQwAAM,47.6761145,-117.2108822
001t0000007qJVkAAM,47.6939041,-117.3932074
001t0000009rzscAAA,47.6590324,-117.1972945
001t0000007q9MvAAI,47.6457534,-117.4253653
001t0000007qCTIAA2,47.6324226,-117.3959919
001t0000007qEGEAA2,47.6600716,-117.4316272
001t0000007qILIAA2,47.6665332,-117.4132481
001t0000007qIVRAA2,47.7000703,-117.4516702
001t0000007qJPJAA2,47.7076582,-117.4045381
001t0000007qJSyAAM,47.6591337,-117.2637153
001t0000007qJdQAAU,47.621665,-117.409841
001t0000008cPQsAAM,47.627563,-117.20105
001t000000CU72FAAT,47.7077376,-117.4044691
001t0000007qBRGAA2,47.7341843,-117.4209074
001t0000007qFaHAAU,47.6738195,-117.4260109
001t0000007qG6zAAE,47.7872368,-117.4644801
001t0000007qIFSAA2,47.7872368,-117.4644801
001t0000007qIhHAAU,47.6613541,-117.2809729
001t0000007qIhIAAU,47.7734748,-117.3853247
001t0000007qIhJAAU,47.6549968,-117.1960665
001t0000007qIqbAAE,47.6316042,-117.3627494
001t0000007qJWEAA2,47.7146843,-117.3730537
001t0000007qJaDAAU,47.644611,-117.5932728
001t0000007q7xVAAQ,47.6761145,-117.2108822
001t0000007q8RIAAY,47.6568696,-117.3719973
001t0000007qCstAAE,47.6803241,-117.2390612
001t0000007qEQ7AAM,47.5888029,-117.3272224
001t0000007qHIOAA2,47.6340386,-117.3623298
001t0000007qHftAAE,47.955449,-117.451665
001t0000007qInnAAE,47.7232161,-117.3948499
001t0000007qIrsAAE,47.6986231,-117.4277353
001t0000007qJ8HAAU,47.7872368,-117.4644801
001t0000008cPQTAA2,47.7082554,-117.4051759
001t0000007q7qCAAQ,47.6098115,-117.2454313
001t0000007qAEpAAM,47.72342,-117.286591
001t0000007qC83AAE,47.6672894,-117.1980017
001t0000007qDHvAAM,47.7547953,-117.4045676
001t0000007qFbjAAE,47.7315095,-117.2676857
001t0000007qG52AAE,47.6520588,-117.2620297
001t0000007qIutAAE,47.6762195,-117.4270459
001t0000007qJDPAA2,47.6857625,-117.4507253
001t0000007qJe8AAE,47.6915548,-117.397083
001t0000009rn80AAA,47.6420166,-117.5854002
001t0000007q81EAAQ,47.6568696,-117.3719973
001t0000007qCLlAAM,47.6473559,-117.4030268
001t0000007qD8dAAE,47.6939041,-117.3932074
001t0000007qDGvAAM,47.6786099,-117.0884494
001t0000007qEbPAAU,47.5888029,-117.3272224
001t0000007qFfdAAE,47.5888029,-117.3272224
001t0000007qIxCAAU,47.646822,-117.39097
001t0000007qJOGAA2,47.7872368,-117.4644801
001t0000007qJRvAAM,47.6381117,-117.1970475
001t0000008GWKIAA4,47.7014833,-117.4509552
001t0000007q8ScAAI,47.6625469,-117.3086825
001t0000007q8iEAAQ,47.6625469,-117.3086825
001t0000007qAkjAAE,47.7872368,-117.4644801
001t0000007qDkEAAU,47.6600716,-117.4316272
001t0000007qEnuAAE,47.7000703,-117.4516702
001t0000007qFHHAA2,47.536478,-117.4036789
001t0000007qIE8AAM,47.6761145,-117.2108822
001t0000007qIr6AAE,47.6017052,-117.3910324
001t0000007qJdOAAU,47.5958977,-117.3719203
001t0000007qJdPAAU,47.6009399,-117.3483627
001t0000007q7ZMAAY,47.7315095,-117.2676857
001t0000007q9G0AAI,47.742568,-117.4211352
001t0000007qAQ2AAM,47.6761145,-117.2108822
001t0000007qAsHAAU,47.6984126,-117.4179094
001t0000007qCZ5AAM,47.653892,-117.4465953
001t0000007qFwZAAU,47.6889444,-117.4259089
001t0000007qHxZAAU,47.506926,-117.5697609
001t0000007qIQ9AAM,47.6984421,-117.412191
001t0000007qITIAA2,47.6098115,-117.2454313
001t0000007qJ8iAAE,47.7072035,-117.3949394
001t0000007qAVxAAM,47.7012799,-117.093558
001t0000007qEwiAAE,47.6938889,-117.3744685
001t0000007qFztAAE,47.6098115,-117.2454313
001t0000007qI9AAAU,47.7403212,-117.4859071
001t0000007qID8AAM,47.6662401,-117.4714261
001t0000007qIzSAAU,47.7039875,-117.3659556
